Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
105	83	0	1.16486702	-4.04410202e-09	-3.01052672e-08	-7.84098277e-08	3.42355774e-08	6.98851809e-08	0.0199518062	0	0	0	0	0	3
106	83	0	1.175961	1.8644308e-09	-3.06691926e-08	-7.84098277e-08	3.42355774e-08	6.98851809e-08	0.0199518062	0	0	0	0	0	3
107	84	0	1.18705497	-5.46124664e-09	-3.13386019e-08	-7.84098277e-08	3.42355774e-08	6.98851809e-08	0.0199518062	0	0	0	0	0	3
108	85	0	1.19814894	-3.25247741e-08	-3.27899138e-08	-7.84098277e-08	2.73517384e-08	6.98851809e-08	0.0199518062	0	0	0	0	0	3
109	85	0	1.20924291	-4.51480501e-08	-3.43659962e-08	-7.84098277e-08	2.51188695e-08	6.98851809e-08	0.0199518062	0	0	0	0	0	3
110	86	0	1.22033688	-2.17074351e-08	-3.53839593e-08	-7.84098277e-08	1.95651752e-08	6.98851809e-08	0.0199518062	0	0	0	0	0	3
111	87	0	1.23143085	-2.21167749e-08	-3.62900887e-08	-7.84098277e-08	1.54428837e-08	6.98851809e-08	0.0199518062	0	0	0	0	0	3
112	87	0	1.24252483	1.0704171e-08	-3.63931042e-08	-7.84098277e-08	1.0704171e-08	6.98851809e-08	0.0199518062	0	0	0	0	0	3
113	88	0	1.2536188	-4.63088142e-09	-3.66867193e-08	-7.84098277e-08	1.0704171e-08	6.98851809e-08	0.0199518062	0	0	0	0	0	3
114	89	0	1.26471277	7.60648025e-09	-3.65747672e-08	-7.84098277e-08	1.0704171e-08	6.98851809e-08	0.0199518062	0	0	0	0	0	3
115	89	0	1.27580674	-4.87611213e-09	-3.66125786e-08	-7.84098277e-08	1.0704171e-08	6.98851809e-08	0.0199518062	0	0	0	0	0	3
116	90	0	1.28690071	3.81218366e-09	-3.63644875e-08	-7.84098277e-08	1.0704171e-08	6.98851809e-08	0.0199518062	0	0	0	0	0	3
117	91	0	1.29799468	-1.57650928e-08	-3.64730179e-08	-7.84098277e-08	1.0704171e-08	6.98851809e-08	0.0199518062	0	0	0	0	0	3
118	91	0	1.30908866	1.29950386e-08	-3.57782167e-08	-7.84098277e-08	1.29950386e-08	6.98851809e-08	0.0199518062	0	0	0	0	0	3
119	92	0	1.32018263	-1.01010557e-09	-3.53552652e-08	-7.84098277e-08	1.29950386e-08	6.98851809e-08	0.0199518062	0	0	0	0	0	3
120	93	0	1.3312766	7.05269296e-09	-3.47505776e-08	-7.84098277e-08	1.29950386e-08	6.98851809e-08	0.0199518062	0	0	0	0	0	3
121	93	0	1.34237057	-8.04691614e-09	-3.43433544e-08	-7.84098277e-08	1.29950386e-08	6.9346926e-08	0.0199518062	0	0	0	0	0	3
